gene,module
POMGNT1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3"
POMGNT1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 3"
POMGNT1,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
POMGNT1,RETINITIS PIGMENTOSA 76
POMGNT2,Walker-Warburg congenital muscular dystrophy
POMGNT2,Fukuyama Type Congenital Muscular Dystrophy
POMGNT2,Muscle eye brain disease
POMGNT2,"Muscular Dystrophies, Limb-Girdle"
POMGNT2,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
POMGNT2,alpha-Dystroglycanopathies
POMGNT2,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 8"
POMGNT2,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
POMGNT2,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 8"
POMK,Small cell carcinoma of lung
POMK,Walker-Warburg congenital muscular dystrophy
POMK,Fukuyama Type Congenital Muscular Dystrophy
POMK,Muscle eye brain disease
POMK,"Muscular Dystrophies, Limb-Girdle"
POMK,Congenital muscular dystrophy (disorder)
POMK,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
POMK,alpha-Dystroglycanopathies
POMK,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 12"
POMK,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12"
POMK,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
POMP,Exfoliation Syndrome
POMP,Keratosis Linearis with Ichthyosis Congenita and Sclerosing Keratoderma
POMP,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 2
POMT1,Walker-Warburg congenital muscular dystrophy
POMT1,Fukuyama Type Congenital Muscular Dystrophy
POMT1,Cobblestone Lissencephaly
POMT1,Muscle eye brain disease
POMT1,"Muscular Dystrophies, Limb-Girdle"
POMT1,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
POMT1,alpha-Dystroglycanopathies
POMT1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1"
POMT1,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
POMT2,Walker-Warburg congenital muscular dystrophy
POMT2,Fukuyama Type Congenital Muscular Dystrophy
POMT2,Cobblestone Lissencephaly
POMT2,Muscle eye brain disease
POMT2,"Muscular Dystrophies, Limb-Girdle"
POMT2,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
POMT2,alpha-Dystroglycanopathies
POMT2,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2"
POMT2,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2"
POMT2,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2"
POMT2,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
POMZP3,Cone Dystrophy
PON1,Agricultural Workers' Diseases
PON1,Alcoholic Intoxication
PON1,Amyotrophic Lateral Sclerosis
PON1,Arteritis
PON1,Rheumatoid Arthritis
PON1,Atherosclerosis
PON1,Autistic Disorder
PON1,Bipolar Disorder
PON1,Birth Weight
PON1,Brain Neoplasms
PON1,Cardiovascular Diseases
PON1,Cholestasis
PON1,Constipation
PON1,Coronary Arteriosclerosis
PON1,Coronary heart disease
PON1,Coronary Artery Vasospasm
PON1,Endogenous depression
PON1,Depressive disorder
PON1,Diabetes Mellitus
PON1,Diabetic Nephropathy
PON1,Diabetic Retinopathy
PON1,Fatty Liver
PON1,"Glomerulonephritis, Membranoproliferative"
PON1,Nodular glomerulosclerosis
PON1,Heart Diseases
PON1,Heart failure
PON1,Congestive heart failure
PON1,Hemorrhoids
PON1,"Hepatitis, Toxic"
PON1,Hypercholesterolemia
PON1,"Hypercholesterolemia, Familial"
PON1,Hyperlipoproteinemias
PON1,Hyperthyroidism
PON1,Male infertility
PON1,Left-Sided Heart Failure
PON1,Lung Neoplasms
PON1,Lymphoma
PON1,Melancholia
PON1,Metabolic Diseases
PON1,Occupational Diseases
PON1,Secondary Parkinson Disease
PON1,Periodontal Diseases
PON1,Prenatal Exposure Delayed Effects
PON1,Prostatic Neoplasms
PON1,Alveolar pyorrhea
PON1,Schizophrenia
PON1,Status Dysraphicus
PON1,Unipolar Depression
PON1,Spina Bifida
PON1,Depressive Syndrome
PON1,"Encephalopathy, Toxic"
PON1,Malignant neoplasm of brain
PON1,Toxic Encephalitis
PON1,"Neuroectodermal Tumor, Primitive"
PON1,Neurotoxicity Syndromes
PON1,"Heart Failure, Right-Sided"
PON1,Dyschezia
PON1,Malignant neoplasm of lung
PON1,Rachischisis
PON1,"Membranoproliferative Glomerulonephritis, Type I"
PON1,"Membranoproliferative Glomerulonephritis, Type II"
PON1,"Depression, Neurotic"
PON1,Persian Gulf Syndrome
PON1,Spongioblastoma
PON1,Medulloepithelioma
PON1,Complications of Diabetes Mellitus
PON1,Organophosphorus Poisoning
PON1,Malignant neoplasm of prostate
PON1,Hematopoietic Neoplasms
PON1,Hematologic Neoplasms
PON1,Amyotrophic Lateral Sclerosis With Dementia
PON1,"Benign neoplasm of brain, unspecified"
PON1,Metabolic Syndrome X
PON1,"Amyotrophic Lateral Sclerosis, Guam Form"
PON1,Hyperhomocysteinemia
PON1,heavy drinking
PON1,Organophosphate poisoning
PON1,Ependymoblastoma
PON1,Hyperlipoproteinemia Type IIa
PON1,"Brain Tumor, Primary"
PON1,Recurrent Brain Neoplasm
PON1,Primary malignant neoplasm of brain
PON1,"Parkinson Disease, Secondary Vascular"
PON1,Atherosclerotic Parkinsonism
PON1,Cerebral Primitive Neuroectodermal Tumor
PON1,"Subfertility, Male"
PON1,Bipolar I disorder
PON1,Drug-Induced Liver Disease
PON1,Male sterility
PON1,Acute Coronary Syndrome
PON1,Colonic Inertia
PON1,"Hepatitis, Drug-Induced"
PON1,"Micronuclei, Chromosome-Defective"
PON1,"Micronuclei, Genotoxicant-Induced"
PON1,"Neoplasms, Intracranial"
PON1,Atherogenesis
PON1,Hyperlipoproteinemia Type IIb
PON1,"Membranoproliferative Glomerulonephritis, Type III"
PON1,AMYOTROPHIC LATERAL SCLEROSIS 1
PON1,"Amyotrophic Lateral Sclerosis, Sporadic"
PON1,Coronary Artery Disease
PON1,Myocardial Failure
PON1,Heart Decompensation
PON1,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 5 (finding)"
PON1,Steatohepatitis
PON1,Organothiophosphonate Poisoning
PON1,Organothiophosphate Poisoning
PON1,Drug-Induced Acute Liver Injury
PON1,Primary Hyperthyroidism
PON1,Chemical and Drug Induced Liver Injury
PON1,Chemically-Induced Liver Toxicity
PON1,"Amyotrophic Lateral Sclerosis, Familial"
PON2,Amyotrophic Lateral Sclerosis
PON2,Cardiovascular Diseases
PON2,"Hypercholesterolemia, Familial"
PON2,Hyperlipoproteinemia Type IIa
PON2,Hyperlipoproteinemia Type IIb
PON3,Amyotrophic Lateral Sclerosis
POP1,Malignant neoplasm of breast
POP1,Anauxetic dysplasia
POP1,ANAUXETIC DYSPLASIA 2
POP4,ovarian neoplasm
POP4,Malignant neoplasm of ovary
POR,Congenital adrenal hyperplasia
POR,Amenorrhea
POR,Malignant neoplasm of urinary bladder
POR,Bladder Neoplasm
POR,Neoplastic Cell Transformation
POR,Learning Disorders
POR,Postpartum Amenorrhea
POR,gliosarcoma
POR,Adult Learning Disorders
POR,Learning Disturbance
POR,Learning Disabilities
POR,Developmental Academic Disorder
POR,Antley-Bixler Syndrome with Disordered Steroidogenesis
POR,Antley-Bixler Syndrome Phenotype
POR,"Antley-Bixler Syndrome, Autosomal Dominant"
POR,ANTLEY-BIXLER SYNDROME WITH GENITAL ANOMALIES AND DISORDERED STEROIDOGENESIS
PORCN,Focal Dermal Hypoplasia
PORCN,Polydactyly
PORCN,"Hyperthyroxinemia, Familial Dysalbuminemic"
POSTN,Bronchopulmonary Dysplasia
POSTN,Colorectal Carcinoma
POSTN,Colorectal Neoplasms
POSTN,Drug Allergy
POSTN,"Muscular Dystrophy, Duchenne"
POSTN,Becker Muscular Dystrophy
POSTN,"Asthma, Aspirin-Induced"
POSTN,Duchenne and Becker Muscular Dystrophy
POT1,Autosome Abnormalities
POT1,Malignant neoplasm of skin
POT1,Chromosome Aberrations
POT1,Congenital chromosomal disease
POT1,Glioma
POT1,Chronic Lymphocytic Leukemia
POT1,Lymphoid leukemia
POT1,melanoma
POT1,oligodendroglioma
POT1,Skin Neoplasms
POT1,mixed gliomas
POT1,Anaplastic Oligodendroglioma
POT1,Malignant Glioma
POT1,Small Lymphocytic Lymphoma
POT1,Autosomal Chromosome Disorders
POT1,"B-CELL MALIGNANCY, LOW-GRADE"
POT1,Familial Atypical Mole Melanoma Syndrome
POT1,"MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 10"
POT1,GLIOMA SUSCEPTIBILITY 9
POU1F1,Congenital Hypothyroidism
POU1F1,Pituitary dwarfism
POU1F1,"Isolated Growth Hormone Deficiency, Type II"
POU1F1,"Pituitary Hormone Deficiency, Combined, 1"
POU2AF1,Primary biliary cirrhosis
POU2F1,Malignant neoplasm of breast
POU2F2,Gastro-enteropancreatic neuroendocrine tumor
POU2F2,"Prostate cancer, familial"
POU2F2,"PROSTATE CANCER, HEREDITARY, 1"
POU3F1,Rheumatoid Arthritis
POU3F2,Bipolar Disorder
POU3F2,"Depression, Bipolar"
POU3F2,Manic Disorder
POU3F2,Manic
POU3F3,Degenerative polyarthritis
POU3F3,Osteoarthrosis Deformans
POU3F3,Delayed speech and language development
POU3F3,Global developmental delay
POU3F3,Autistic behavior
POU3F3,Generalized hypotonia
POU3F3,Intellectual Disability
POU3F3,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 40"
POU3F4,hearing impairment
POU3F4,Progressive hearing loss stapes fixation
POU3F4,Ayazi syndrome
POU3F4,"Deafness, Sensorineural, Autosomal-Mitochondrial Type"
POU3F4,Nonsyndromic Deafness
POU4F1,Uterine Cervical Neoplasm
POU4F1,"Leukemia, Myelocytic, Acute"
POU4F1,"Acute Myeloid Leukemia, M1"
POU4F1,Cervical Intraepithelial Neoplasia
POU4F1,Carcinoma in situ of uterine cervix
POU4F1,Acute Myeloid Leukemia (AML-M2)
POU4F1,cervical cancer
POU4F3,"Deafness, Autosomal Dominant 15"
POU4F3,Nonsyndromic Deafness
POU5F1,Congenital Heart Defects
POU5F1,Embryonal Neoplasm
POU5F1,"Neoplasms, Germ Cell and Embryonal"
POU5F1,"Ovarian Failure, Premature"
POU5F1,Germ cell tumor
POU5F1,"Neoplasms, Embryonal and Mixed"
POU5F1,Amphetamine-Related Disorders
POU5F1,Amphetamine Addiction
POU5F1,Amphetamine Abuse
POU5F1,Germ Cell Cancer
POU5F1,"Cancer, Embryonal"
POU5F1,"Cancer, Embryonal and Mixed"
POU5F1,Gestational Trophoblastic Neoplasms
POU5F1,Gestational trophoblastic disease
POU6F2,Autistic Disorder
POU6F2,Nephroblastoma
POU6F2,Wilms tumor and radial bilateral aplasia
PPA1,Malignant neoplasm of breast
PPA2,"SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED"
PPA2,"SUDDEN CARDIAC FAILURE, INFANTILE"
PPAN,Adenocarcinoma of lung (disorder)
PPARA,Alloxan Diabetes
PPARA,Malignant Neoplasms
PPARA,Carcinoma
PPARA,Crohn Disease
PPARA,"Dermatitis, Atopic"
PPARA,"Diabetes Mellitus, Experimental"
PPARA,"Diabetes Mellitus, Non-Insulin-Dependent"
PPARA,Drug toxicity
PPARA,Experimental Autoimmune Encephalomyelitis
PPARA,Fatty Liver
PPARA,"Fatty Liver, Alcoholic"
PPARA,Cardiomegaly
PPARA,"Hepatitis, Toxic"
PPARA,Hepatomegaly
PPARA,Hyperlipidemia
PPARA,Hyperlipoproteinemias
PPARA,Hypertensive disease
PPARA,Hypertriglyceridemia
PPARA,Hypoglycemia
PPARA,Inflammation
PPARA,Insulin Resistance
PPARA,Kidney Diseases
PPARA,"Kidney Failure, Chronic"
PPARA,Acute Kidney Tubular Necrosis
PPARA,Liver neoplasms
PPARA,Animal Mammary Neoplasms
PPARA,"Mammary Neoplasms, Experimental"
PPARA,Myopathy
PPARA,Myocardial Reperfusion Injury
PPARA,Neoplasms
PPARA,Obesity
PPARA,Prostatic Neoplasms
PPARA,Proteinuria
PPARA,Reperfusion Injury
PPARA,Schizophrenia
PPARA,Streptozotocin Diabetes
PPARA,Adverse reaction to drug
PPARA,"Eczema, Infantile"
PPARA,Benign Neoplasm
PPARA,Crohn's disease of large bowel
PPARA,Anaplastic carcinoma
PPARA,"Carcinoma, Spindle-Cell"
PPARA,Undifferentiated carcinoma
PPARA,Carcinomatosis
PPARA,Dyslipidemias
PPARA,Crohn's disease of the ileum
PPARA,Fasting Hypoglycemia
PPARA,Reactive hypoglycemia
PPARA,Malignant neoplasm of liver
PPARA,Malignant neoplasm of prostate
PPARA,Non-alcoholic Fatty Liver Disease
PPARA,Dyslipoproteinemias
PPARA,Regional enteritis
PPARA,Drug-Induced Liver Disease
PPARA,Insulin Sensitivity
PPARA,IIeocolitis
PPARA,"Mammary Carcinoma, Animal"
PPARA,"Hepatitis, Drug-Induced"
PPARA,Cardiac Hypertrophy
PPARA,Lipidemias
PPARA,Steatohepatitis
PPARA,Alcoholic Steatohepatitis
PPARA,Abdominal obesity metabolic syndrome
PPARA,Nonalcoholic Steatohepatitis
PPARA,Drug-Induced Acute Liver Injury
PPARA,Chemical and Drug Induced Liver Injury
PPARA,Chemically-Induced Liver Toxicity
PPARD,Bipolar Disorder
PPARD,Malignant neoplasm of skin
PPARD,Fatty Liver
PPARD,Cardiomegaly
PPARD,Alcoholic Liver Diseases
PPARD,melanoma
PPARD,Obesity
PPARD,"Cardiomyopathies, Primary"
PPARD,"Myocardial Diseases, Secondary"
PPARD,Skin Neoplasms
PPARD,Weight Gain
PPARD,Non-alcoholic Fatty Liver Disease
PPARD,Cardiomyopathies
PPARD,Cardiac Hypertrophy
PPARD,Steatohepatitis
PPARD,Nonalcoholic Steatohepatitis
PPARD,Peripheral Nervous System Diseases
PPARG,Adenocarcinoma
PPARG,Alloxan Diabetes
PPARG,Alzheimer's Disease
PPARG,Atherosclerosis
PPARG,Barrett Esophagus
PPARG,Malignant tumor of colon
PPARG,Colonic Neoplasms
PPARG,Colorectal Carcinoma
PPARG,Colorectal Neoplasms
PPARG,Crohn Disease
PPARG,Presenile dementia
PPARG,Diabetes Mellitus
PPARG,"Diabetes Mellitus, Experimental"
PPARG,Lipoatrophic Diabetes Mellitus
PPARG,"Diabetes Mellitus, Non-Insulin-Dependent"
PPARG,Diabetic Nephropathy
PPARG,Glomerulonephritis
PPARG,Nodular glomerulosclerosis
PPARG,Heart failure
PPARG,Congestive heart failure
PPARG,Hypertensive disease
PPARG,Inflammation
PPARG,Insulin Resistance
PPARG,Ischemia
PPARG,"Kidney Failure, Acute"
PPARG,Left-Sided Heart Failure
PPARG,Lichen planus follicularis
PPARG,Lipoidosis
PPARG,Liver neoplasms
PPARG,Malignant neoplasm of stomach
PPARG,melanoma
PPARG,Metabolic Diseases
PPARG,Nerve Degeneration
PPARG,Obesity
PPARG,Degenerative polyarthritis
PPARG,Pustulosis of Palms and Soles
PPARG,Pancreatic Neoplasm
PPARG,Passive Cutaneous Anaphylaxis
PPARG,Psoriasis
PPARG,Kidney Failure
PPARG,Reperfusion Injury
PPARG,Stomach Neoplasms
PPARG,Streptozotocin Diabetes
PPARG,Subarachnoid Hemorrhage
PPARG,Thyroid Neoplasm
PPARG,T-Cell Lymphoma
PPARG,Antiphospholipid Syndrome
PPARG,"Polycystic Kidney, Autosomal Dominant"
PPARG,Osteoarthrosis Deformans
PPARG,Pseudopelade
PPARG,Thyroid Gland Follicular Adenoma
PPARG,Crohn's disease of large bowel
PPARG,"Adenocarcinoma, Basal Cell"
PPARG,"Adenocarcinoma, Oxyphilic"
PPARG,"Carcinoma, Cribriform"
PPARG,"Carcinoma, Granular Cell"
PPARG,"Adenocarcinoma, Tubular"
PPARG,gliosarcoma
PPARG,Familial generalized lipodystrophy
PPARG,Pituitary-dependent Cushing's disease
PPARG,"Heart Failure, Right-Sided"
PPARG,Chronobiology Disorders
PPARG,Papillary thyroid carcinoma
PPARG,Dyslipidemias
PPARG,Acute Lung Injury
PPARG,Crohn's disease of the ileum
PPARG,Perinatal Subarachnoid Hemorrhage
PPARG,Familial partial lipodystrophy
PPARG,Familial Alzheimer Disease (FAD)
PPARG,Leukostasis
PPARG,Giant Cell Glioblastoma
PPARG,Malignant neoplasm of liver
PPARG,Malignant neoplasm of pancreas
PPARG,"Subarachnoid Hemorrhage, Spontaneous"
PPARG,"Alzheimer Disease, Late Onset"
PPARG,Mood Disorders
PPARG,Acute Confusional Senile Dementia
PPARG,Thyroid carcinoma
PPARG,Dyslipoproteinemias
PPARG,Regional enteritis
PPARG,Colon Carcinoma
PPARG,"Alzheimer's Disease, Focal Onset"
PPARG,"Alzheimer Disease, Early Onset"
PPARG,Inappropriate ACTH Secretion Syndrome
PPARG,"Subarachnoid Hemorrhage, Aneurysmal"
PPARG,"Subarachnoid Hemorrhage, Intracranial"
PPARG,Circadian Rhythm Disorders
PPARG,Psychogenic Inversion of Circadian Rhythm
PPARG,"Polycystic Kidney, Type 1 Autosomal Dominant Disease"
PPARG,Insulin Sensitivity
PPARG,IIeocolitis
PPARG,Barrett Epithelium
PPARG,Atherogenesis
PPARG,Renal Insufficiency
PPARG,Acute Kidney Insufficiency
PPARG,Bright Disease
PPARG,Hereditary Diffuse Gastric Cancer
PPARG,"Familial Partial Lipodystrophy, Type 1"
PPARG,"Familial Partial Lipodystrophy, Type 2"
PPARG,"Familial Partial Lipodystrophy, Type 3"
PPARG,Carotid Intimal Medial Thickness 1
PPARG,Myocardial Failure
PPARG,Heart Decompensation
PPARG,Liver carcinoma
PPARG,Acute kidney injury
PPARG,"Polycystic kidney disease, type 2"
PPARG,"Thyroid cancer, follicular"
PPARG,Scarring alopecia
PPARG,Monogenic diabetes
PPARG,"INSULIN RESISTANCE, SEVERE, DIGENIC"
PPARGC1A,Alloxan Diabetes
PPARGC1A,Amyotrophic Lateral Sclerosis
PPARGC1A,Bowen's Disease
PPARGC1A,"Diabetes Mellitus, Experimental"
PPARGC1A,"Diabetes Mellitus, Non-Insulin-Dependent"
PPARGC1A,Heart failure
PPARGC1A,Congestive heart failure
PPARGC1A,Left-Sided Heart Failure
PPARGC1A,"Muscular Dystrophy, Animal"
PPARGC1A,Myocardial Infarction
PPARGC1A,Parkinson Disease
PPARGC1A,Schizophrenia
PPARGC1A,Streptozotocin Diabetes
PPARGC1A,"Heart Failure, Right-Sided"
PPARGC1A,Lewy Body Disease
PPARGC1A,Myocardial Failure
PPARGC1A,Heart Decompensation
PPARGC1A,"Ceroid lipofuscinosis, neuronal 1, infantile"
PPARGC1B,Malignant neoplasm of breast
PPARGC1B,Hyperlipidemia
PPARGC1B,Obesity
PPARGC1B,Breast Carcinoma
PPARGC1B,"Mammary Neoplasms, Human"
PPARGC1B,Mammary Neoplasms
PPARGC1B,Lipidemias
PPARGC1B,"Mammary Carcinoma, Human"
PPAT,"Hepatoma, Morris"
PPAT,"Hepatoma, Novikoff"
PPAT,"Liver Neoplasms, Experimental"
PPAT,Experimental Hepatoma
PPAT,Myocardial Ischemia
PPBP,Hypersensitivity
PPBP,Hypertensive disease
PPBP,Lung Neoplasms
PPBP,Malignant neoplasm of lung
PPBP,Allergic Reaction
PPCS,Familial dilated cardiomyopathy
PPCS,"CARDIOMYOPATHY, DILATED, 2C"
PPFIA4,Atrial Fibrillation
PPFIA4,Paroxysmal atrial fibrillation
PPFIA4,Persistent atrial fibrillation
PPFIA4,familial atrial fibrillation
PPFIBP1,"Plasma Cell Granuloma, Pulmonary"
PPFIBP2,Prostatic Neoplasms
PPFIBP2,Malignant neoplasm of prostate
PPFIBP2,"Prostate cancer, familial"
PPFIBP2,"PROSTATE CANCER, HEREDITARY, 1"
PPHLN1,Malignant neoplasm of breast
PPIA,Non-Small Cell Lung Carcinoma
PPIA,Squamous cell carcinoma
PPIA,Malignant neoplasm of stomach
PPIA,Mouth Neoplasms
PPIA,Neoplasm Metastasis
PPIA,Schizophrenia
PPIA,Stomach Neoplasms
PPIA,Malignant neoplasm of mouth
PPIA,Hereditary Diffuse Gastric Cancer
PPIB,HIV Infections
PPIB,"Osteogenesis imperfecta, dominant perinatal lethal"
PPIB,Osteogenesis imperfecta type III (disorder)
PPIB,Osteogenesis imperfecta type IV (disorder)
PPIB,"OSTEOGENESIS IMPERFECTA, TYPE IX (disorder)"
PPIB,HIV Coinfection
PPIC,Malignant neoplasm of stomach
PPIC,Stomach Neoplasms
PPIC,Hereditary Diffuse Gastric Cancer
PPID,Bipolar Disorder
PPIEL,Bipolar Disorder
PPIF,Intestinal Diseases
PPIF,Ulcer
PPL,Prostatic Neoplasms
PPL,Malignant neoplasm of prostate
PPM1B,Myocardial Ischemia
PPM1B,Hypotonia-Cystinuria Syndrome
PPM1B,2p21 microdeletion syndrome
PPM1D,Malignant neoplasm of breast
PPM1D,Glioma
PPM1D,mixed gliomas
PPM1D,"Breast Cancer, Familial"
PPM1D,Malignant Glioma
PPM1D,Brain Stem Neoplasms
PPM1D,Breast Carcinoma
PPM1D,"Brain Stem Neoplasms, Primary"
PPM1D,Medullary Neoplasms
PPM1D,Mesencephalic Neoplasms
PPM1D,Pontine Tumors
PPM1D,"Mammary Neoplasms, Human"
PPM1D,Mammary Neoplasms
PPM1D,Neurodevelopmental Disorders
PPM1D,INTELLECTUAL DEVELOPMENTAL DISORDER WITH GASTROINTESTINAL DIFFICULTIES AND HIGH PAIN THRESHOLD
PPM1D,"Mammary Carcinoma, Human"
PPM1E,Malignant neoplasm of breast
PPM1E,Colorectal Carcinoma
PPM1E,Colorectal Neoplasms
PPM1F,Malignant neoplasm of breast
PPM1F,Colorectal Carcinoma
PPM1G,Alcohol Use Disorder
PPM1K,Maple Syrup Urine Disease
PPM1K,Classic Maple Syrup Urine Disease
PPM1K,Intermittent Maple Syrup Urine Disease
PPM1K,"Maple Syrup Urine Disease, Thiamine Responsive"
PPM1K,Intermediate Maple Syrup Urine Disease
PPM1K,"MAPLE SYRUP URINE DISEASE, MILD VARIANT"
PPM1L,Obesity
PPOX,Colorectal Carcinoma
PPOX,Colorectal Neoplasms
PPOX,Variegate Porphyria
PPOX,"Porphyria, South African type"
PPP1CB,Noonan Syndrome
PPP1CB,LEOPARD Syndrome
PPP1CB,Costello syndrome (disorder)
PPP1CB,Cardio-facio-cutaneous syndrome
PPP1CB,Noonan syndrome-like disorder with loose anagen hair
PPP1CB,Noonan-Like Syndrome With Loose Anagen Hair
PPP1CB,NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR 2
PPP1CC,ovarian neoplasm
PPP1CC,Malignant neoplasm of ovary
PPP1R12A,Disorders of Sex Development
PPP1R12A,Holoprosencephaly
PPP1R12A,Intellectual Disability
PPP1R12B,Malignant neoplasm of breast
PPP1R12B,Neoplasm Invasiveness
PPP1R12B,"Carcinoma, Lobular"
PPP1R12B,Breast Carcinoma
PPP1R12B,"Mammary Neoplasms, Human"
PPP1R12B,Mammary Neoplasms
PPP1R12B,"Mammary Carcinoma, Human"
PPP1R13L,leukemia
PPP1R13L,Sudden Cardiac Death
PPP1R13L,LEOPARD Syndrome
PPP1R14A,Colorectal Carcinoma
PPP1R14A,Colorectal Neoplasms
PPP1R14A,Mesothelioma
PPP1R14B,melanoma
PPP1R15B,"MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 2"
PPP1R17,Hyperlipoproteinemia Type IIa
PPP1R18,"Liver Cirrhosis, Experimental"
PPP1R1A,Cardiac Arrhythmia
PPP1R1A,Heart failure
PPP1R1A,Congestive heart failure
PPP1R1A,Left-Sided Heart Failure
PPP1R1A,"Cardiomyopathies, Primary"
PPP1R1A,"Myocardial Diseases, Secondary"
PPP1R1A,"Heart Failure, Right-Sided"
PPP1R1A,Cardiomyopathies
PPP1R1A,Myocardial Failure
PPP1R1A,Heart Decompensation
PPP1R1A,Liver carcinoma
PPP1R1B,"Alcoholic Intoxication, Chronic"
PPP1R1B,Bipolar Disorder
PPP1R1B,Catalepsy
PPP1R1B,Mental Depression
PPP1R1B,Depressive disorder
PPP1R1B,Dyskinetic syndrome
PPP1R1B,Schizophrenia
PPP1R1B,Lingual-Facial-Buccal Dyskinesia
PPP1R1B,Hemiballismus
PPP1R1B,Asterixis
PPP1R1B,Waxy flexibility
PPP1R1B,Involuntary Movements
PPP1R1B,Oral Dyskinesia
PPP1R1B,Ballismus
PPP1R21,Hepatosplenomegaly
PPP1R21,Abnormality of the respiratory system
PPP1R3A,Malignant neoplasm of breast
PPP1R3A,"Diabetes Mellitus, Non-Insulin-Dependent"
PPP1R3A,"INSULIN RESISTANCE, SEVERE, DIGENIC"
PPP1R3B,"Liver Cirrhosis, Experimental"
PPP1R3C,"Liver Cirrhosis, Experimental"
PPP1R9B,Schizophrenia
PPP1R9B,Sinusitis
PPP2CA,Asthma
PPP2CA,Heart Diseases
PPP2CA,Language Disorders
PPP2CA,Muscle hypotonia
PPP2CA,Seizures
PPP2CA,Myocardial Ischemia
PPP2CA,Feeding difficulties
PPP2CA,Global developmental delay
PPP2CA,Intellectual Disability
PPP2CA,Abnormality of nervous system morphology
PPP2R1A,Malignant neoplasm of stomach
PPP2R1A,Degenerative polyarthritis
PPP2R1A,Stomach Neoplasms
PPP2R1A,Osteoarthrosis Deformans
PPP2R1A,Disease Exacerbation
PPP2R1A,Hereditary Diffuse Gastric Cancer
PPP2R1A,Ovarian clear cell carcinoma
PPP2R1A,Intellectual Disability
PPP2R1A,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 36"
PPP2R1B,Colorectal Carcinoma
PPP2R1B,Lung Neoplasms
PPP2R1B,Malignant neoplasm of lung
PPP2R1B,Adenocarcinoma of colon
PPP2R2A,Pathological accumulation of air in tissues
PPP2R2A,Prostatic Neoplasms
PPP2R2A,Malignant neoplasm of prostate
PPP2R2A,Chromosomal Instability
PPP2R2A,"Micronuclei, Chromosome-Defective"
PPP2R2A,"Micronuclei, Genotoxicant-Induced"
PPP2R2B,"Ataxia, Spinocerebellar"
PPP2R2B,Spinocerebellar Ataxia Type 1
PPP2R2B,Spinocerebellar Ataxia Type 2
PPP2R2B,Spinocerebellar Ataxia Type 4
PPP2R2B,Spinocerebellar Ataxia Type 5
PPP2R2B,Spinocerebellar Ataxia Type 6 (disorder)
PPP2R2B,Spinocerebellar Ataxia Type 7
PPP2R2B,Spinocerebellar Ataxia 12
PPP2R2C,Bipolar Disorder
PPP2R2C,Pathological accumulation of air in tissues
PPP2R3A,Atrial Fibrillation
PPP2R3A,Paroxysmal atrial fibrillation
PPP2R3A,Persistent atrial fibrillation
PPP2R3A,familial atrial fibrillation
PPP2R5A,Pathological accumulation of air in tissues
